freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,label
5805,-102,49,60,400,28,15,58,1
5805,-102,39,61,400,27,15,59,1
2427,-101,121,81,379,5,14,56,0
5805,-102,31,60,400,28,13,57,1
5785,-102,40,80,380,11,10,59,1
5805,-102,41,61,400,26,14,59,1
5805,-102,40,59,401,28,15,57,1
5785,-102,29,78,382,13,7,56,1
2442,-101,90,79,381,5,15,57,0
2457,-101,97,74,386,5,13,51,0
5805,-102,49,60,401,28,17,58,1
2442,-101,57,74,386,5,7,49,0
5805,-102,40,60,400,27,15,58,1
2457,-102,94,69,391,18,16,52,0
5805,-102,43,59,401,29,16,57,1
2452,-101,91,75,384,11,6,58,0
2442,-101,45,74,386,6,11,49,0
2417,-102,103,80,381,10,13,59,0
2432,-102,42,81,380,10,13,57,0
5200,-102,34,75,386,12,9,58,1
2452,-101,51,74,385,10,14,56,0
5805,-102,38,60,401,28,13,58,1
5805,-102,33,60,401,27,14,58,1
5805,-102,34,61,400,26,13,58,1
5805,-102,36,60,400,28,15,58,1
5200,-102,38,75,386,13,11,59,1
5805,-102,38,60,400,27,14,58,1
5805,-102,35,60,400,26,14,59,1
5805,-102,45,65,395,13,8,47,1
5805,-102,34,60,400,27,17,58,1
2462,-102,98,74,386,6,15,54,0
2442,-102,33,81,380,4,14,54,0
2447,-101,81,81,379,4,14,55,0
5240,-102,34,75,386,13,8,57,1
2417,-102,54,81,380,5,10,56,0
2462,-102,44,81,380,6,13,56,0
5805,-102,31,60,401,27,14,59,1
2412,-109,45,69,399,16,13,48,0
2452,-102,95,81,380,3,14,57,0
2447,-101,81,74,386,10,10,54,0
5805,-102,37,61,400,27,16,59,1
5805,-102,43,61,400,27,16,59,1
2432,-102,41,81,380,6,10,55,0
2417,-101,46,81,379,7,15,58,0
5805,-102,38,62,399,26,13,60,1
2417,-102,65,81,380,7,10,58,0
2452,-101,90,74,386,9,15,52,0
2432,-102,54,72,389,14,8,55,0
5805,-102,38,62,398,25,15,60,1
2417,-102,41,81,380,5,11,54,0
2427,-101,95,81,379,4,11,55,0
2457,-101,94,74,386,5,13,51,0
2447,-101,71,75,385,11,9,59,0
2462,-102,40,74,387,4,14,50,0
2427,-101,110,74,386,4,13,51,0
5240,-102,52,78,383,10,8,62,1
5805,-102,42,59,402,30,17,59,1
2417,-103,93,81,381,5,13,55,0
5805,-102,38,60,400,27,13,58,1
5805,-102,32,60,401,28,14,59,1
5805,-102,49,61,399,26,14,60,1
2452,-102,92,81,380,4,12,55,0
5805,-102,28,78,382,10,10,57,1
2417,-102,57,81,380,7,5,56,0
2412,-108,91,81,386,11,13,58,0
2447,-101,38,81,379,3,11,54,0
2427,-102,42,81,380,4,12,54,0
2422,-101,119,76,384,12,15,55,0
2447,-101,78,78,382,11,16,56,0
5805,-102,45,61,400,27,13,58,1
5200,-102,45,77,384,11,8,61,1
2457,-102,61,75,386,13,15,58,0
5805,-102,43,60,401,27,16,57,1
2447,-101,82,81,379,4,14,56,0
2422,-101,74,81,379,4,9,55,0
5805,-102,34,60,401,28,18,58,1
2457,-102,46,74,387,7,15,51,0
2412,-107,39,78,387,13,16,57,0
2422,-102,85,80,381,7,9,57,0
5805,-102,38,60,401,27,14,58,1
2437,-102,101,75,386,20,12,54,0
2452,-102,95,81,380,5,10,56,0
5805,-102,37,61,400,27,14,59,1
5805,-102,39,60,401,27,15,58,1
5240,-102,41,76,385,10,8,59,1
2427,-102,41,81,380,6,6,56,0
2427,-102,35,74,386,6,11,50,0
5805,-102,50,62,398,26,15,60,1
5805,-102,37,61,400,28,17,59,1
5180,-102,49,76,385,11,7,60,1
5805,-102,41,61,400,25,13,59,1
2437,-101,94,74,385,5,12,51,0
2412,-108,50,74,393,20,14,52,0
5805,-102,38,60,400,28,15,58,1
2427,-102,29,81,380,5,13,54,0
5745,-102,29,79,381,11,8,57,1
2442,-101,44,81,379,6,12,56,0
5805,-102,48,59,401,29,16,57,1
2457,-101,93,69,390,4,15,48,0
2427,-101,133,81,379,7,18,60,0
5180,-102,33,72,388,15,10,58,1
5805,-102,42,61,400,27,13,59,1
2452,-101,32,81,379,3,13,55,0
2427,-102,22,74,386,3,8,50,0
5805,-102,34,60,401,27,16,57,1
5805,-102,49,62,399,26,14,60,1
2442,-101,55,81,379,5,9,54,0
5805,-102,36,60,400,28,13,58,1
5805,-102,38,60,400,27,11,58,1
5805,-102,35,60,400,27,13,58,1
5805,-102,48,61,399,26,14,59,1
2447,-101,93,81,379,3,14,56,0
2427,-101,101,81,379,6,14,57,0
5805,-102,40,61,400,25,16,59,1
5805,-102,31,79,381,10,8,57,1
5805,-102,49,62,398,25,13,60,1
2437,-102,90,81,380,4,8,54,0
2422,-102,30,77,383,10,10,56,0
5805,-102,40,61,399,26,15,59,1
5805,-102,45,60,400,28,13,58,1
5805,-102,31,60,400,27,11,58,1
2437,-101,58,81,379,4,13,55,0
5805,-102,44,61,400,28,14,59,1
5805,-102,31,59,401,30,16,57,1
2442,-102,118,81,380,4,13,55,0
2412,-108,112,81,386,22,15,57,0
5785,-102,49,71,389,15,2,55,1
2452,-101,106,74,386,5,15,51,0
2417,-102,46,81,380,3,13,54,0
2442,-101,39,81,379,4,14,55,0
2427,-102,70,78,382,10,16,55,0
5805,-102,43,62,399,26,14,59,1
2452,-101,107,74,386,5,13,51,0
5805,-102,34,60,400,27,15,57,1
5805,-102,37,78,382,10,9,57,1
2452,-101,57,74,385,5,12,50,0
5805,-102,43,61,400,27,13,58,1
2412,-107,25,81,385,9,12,54,0
2417,-102,99,76,384,15,14,56,0
2442,-102,88,78,382,9,10,57,0
5180,-102,39,74,386,13,10,58,1
2432,-102,54,77,383,11,15,59,0
5805,-102,45,62,398,25,14,59,1
2432,-101,99,81,379,5,13,57,0
5805,-102,31,61,399,27,16,59,1
2452,-101,44,74,386,4,12,49,0
5805,-102,44,63,398,26,13,60,1
2442,-102,43,80,381,8,16,58,0
5805,-102,35,61,399,27,14,59,1
5805,-102,32,60,400,27,15,58,1
5805,-102,40,60,401,27,13,57,1
5805,-102,38,61,399,26,12,58,1
2457,-101,103,81,379,5,13,55,0
2442,-101,44,81,379,3,12,55,0
5805,-102,30,59,401,28,14,57,1
5805,-102,50,60,400,27,14,58,1
2422,-102,33,81,380,6,16,57,0
5805,-102,40,61,399,25,15,59,1
5805,-102,31,80,380,10,9,58,1
5805,-102,44,61,399,27,17,59,1
2432,-102,101,74,386,13,17,54,0
5805,-102,36,60,400,28,15,59,1
5805,-102,31,61,400,27,13,58,1
2427,-102,45,68,393,19,10,54,0
2417,-102,47,81,380,5,12,54,0
2447,-101,98,74,386,3,11,50,0
2432,-102,91,74,386,11,12,54,0
5805,-102,39,60,401,27,16,59,1
2462,-102,113,79,381,9,16,57,0
2457,-101,88,81,379,5,11,54,0
5805,-102,50,61,400,27,15,59,1
5805,-102,40,61,400,26,16,59,1
2437,-102,95,81,380,5,11,55,0
5180,-102,44,77,383,9,10,61,1
2437,-101,30,74,386,6,6,49,0
5180,-102,29,74,387,13,8,57,1
5805,-102,35,61,400,27,13,58,1
5805,-102,46,61,399,26,15,59,1
5805,-102,35,80,381,11,8,57,1
5805,-102,36,61,400,27,13,59,1
2452,-102,99,81,380,6,10,55,0
2462,-102,53,80,381,10,19,57,0
2432,-102,43,81,380,5,12,54,0
5805,-102,42,61,400,26,15,59,1
5805,-102,39,82,379,11,10,60,1
2422,-102,110,74,386,7,17,51,0
5805,-102,36,60,401,27,15,58,1
2462,-102,53,81,380,6,17,58,0
2417,-101,43,81,379,5,15,57,0
5805,-102,32,61,400,26,14,58,1
5805,-102,38,61,400,27,13,59,1
2452,-101,97,74,386,5,15,51,0
5805,-102,41,61,400,27,15,59,1
2457,-101,95,74,386,5,12,51,0
2457,-102,24,74,387,4,13,49,0
2427,-102,95,81,380,5,13,55,0
2452,-102,91,81,380,9,9,58,0
5805,-102,31,59,401,28,14,57,1
5805,-102,42,60,400,27,16,58,1
2417,-103,102,81,381,6,12,54,0
2457,-101,103,74,386,9,16,54,0
2447,-101,38,69,391,7,15,47,0
2412,-108,106,74,393,19,15,55,0
5805,-102,49,61,400,26,14,59,1
5805,-102,40,60,400,26,16,58,1
2412,-108,73,79,387,21,17,58,0
5805,-102,46,61,400,27,15,59,1
2452,-102,40,74,386,7,12,52,0
5805,-102,31,60,400,27,14,59,1
2437,-101,90,81,379,6,12,55,0
2437,-101,32,81,379,7,16,57,0
2462,-102,30,81,380,6,12,56,0
2462,-102,40,81,380,6,14,57,0
2452,-101,51,69,390,3,14,45,0
2447,-101,102,74,386,5,9,50,0
2422,-101,55,78,381,10,8,55,0
5805,-102,38,80,381,9,10,59,1
2442,-101,46,74,386,5,11,48,0
2412,-108,103,74,393,11,12,51,0
2442,-101,40,81,379,4,11,54,0
2432,-102,62,68,393,18,13,54,0
2442,-102,108,74,387,11,15,55,0
2452,-102,39,81,380,7,11,57,0
5805,-102,46,82,378,11,8,60,1
2432,-102,110,81,380,5,11,54,0
2417,-102,81,81,380,5,11,57,0
2427,-101,132,81,379,4,3,57,0
2457,-102,46,74,386,6,10,49,0
5805,-102,34,60,401,27,13,58,1
5805,-102,31,80,380,12,10,58,1
5805,-102,36,80,380,12,10,57,1
5805,-102,36,61,400,27,15,59,1
5805,-102,39,60,401,28,14,58,1
5805,-102,42,62,399,26,15,60,1
2462,-101,86,81,379,4,11,55,0
2432,-102,101,74,386,6,13,51,0
2422,-102,60,74,387,20,16,53,0
5805,-102,41,61,399,26,16,59,1
2417,-101,34,81,379,3,13,54,0
2432,-102,37,81,380,5,12,54,0
5805,-102,36,59,401,27,15,57,1
2412,-108,101,81,386,10,10,56,0
5805,-102,45,61,400,26,14,59,1
2427,-102,99,81,380,4,14,57,0
2417,-102,55,81,380,6,13,57,0
2452,-102,108,81,380,9,16,59,0
2417,-102,90,81,380,9,13,60,0
5805,-102,45,61,399,25,14,60,1
2452,-101,25,81,379,4,13,55,0
2462,-101,105,81,379,6,10,56,0
5805,-102,46,60,400,27,15,58,1
5805,-102,30,58,402,28,14,55,1
5805,-102,44,62,399,24,12,60,1
5745,-102,46,81,379,12,8,59,1
2432,-102,98,74,386,4,13,49,0
5805,-102,49,60,401,28,14,58,1
5805,-102,36,61,400,27,14,60,1
5805,-102,34,60,400,27,16,59,1
5745,-102,42,82,378,11,8,58,1
5805,-102,43,79,382,10,10,58,1
5805,-102,32,61,400,27,15,59,1
2422,-102,96,81,380,9,12,55,0
2417,-102,53,79,382,14,16,56,0
5805,-102,28,58,402,30,15,56,1
5805,-102,31,60,400,27,13,59,1
5805,-102,33,59,401,29,15,57,1
2432,-101,96,81,379,6,9,55,0
5805,-102,25,79,381,10,9,57,1
2417,-101,36,81,379,4,11,55,0
5805,-102,38,60,401,28,15,58,1
2462,-102,123,78,383,10,14,55,0
2447,-101,43,81,379,2,14,56,0
2457,-102,45,74,386,6,12,50,0
5805,-102,32,60,400,27,14,58,1
5805,-102,36,59,401,28,13,57,1
2452,-102,101,81,380,5,10,55,0
5805,-102,38,79,382,11,8,58,1
2452,-101,105,74,386,7,6,53,0
2457,-101,103,74,386,4,11,50,0
5745,-102,45,82,379,12,7,58,1
5805,-102,54,62,398,25,19,60,1
2462,-102,34,74,387,4,14,49,0
2442,-101,79,81,379,4,10,56,0
5805,-102,34,61,399,26,14,58,1
2422,-102,92,74,387,16,15,56,0
5805,-102,54,61,400,27,16,58,1
2432,-101,36,74,386,5,12,49,0
5180,-102,32,75,386,12,9,58,1
2442,-101,99,74,385,6,11,51,0
5240,-102,49,78,383,11,9,60,1
5805,-102,39,59,401,28,13,57,1
2427,-102,88,69,392,13,12,52,0
5805,-102,44,61,400,27,14,60,1
5805,-102,47,81,379,9,9,60,1
2427,-102,46,78,383,13,10,56,0
5805,-102,33,61,400,26,14,59,1
2462,-102,42,81,380,5,11,54,0
5805,-102,41,60,401,28,16,57,1
5805,-102,38,60,401,28,14,58,1
2442,-101,36,81,379,4,12,55,0
2462,-102,29,74,386,5,13,49,0
5805,-102,28,80,380,12,9,57,1
2412,-108,79,77,390,21,7,55,0
5785,-102,37,70,390,17,1,53,1
5180,-102,25,74,387,13,8,57,1
2457,-102,35,81,380,5,13,55,0
5805,-102,47,62,399,26,13,60,1
5805,-102,31,60,400,27,14,57,1
2427,-102,32,76,384,11,10,55,0
2462,-102,101,74,386,6,13,50,0
5805,-102,42,60,400,28,16,58,1
2432,-102,84,80,381,10,15,58,0
2442,-102,39,81,380,4,14,56,0
2417,-102,117,72,389,18,17,55,0
2462,-102,40,74,387,6,17,51,0
2452,-102,43,74,386,7,11,51,0
5805,-102,51,63,397,24,16,61,1
2442,-102,44,81,380,5,12,54,0
5805,-102,38,60,400,27,13,58,1
5805,-102,53,62,399,27,16,60,1
5805,-102,48,61,399,27,16,59,1
2457,-102,46,81,380,5,11,54,0
5180,-102,35,74,386,12,10,57,1
2427,-102,23,81,380,7,8,54,0
5805,-102,40,60,400,28,14,59,1
2437,-101,53,81,379,5,13,56,0
5805,-102,39,81,379,10,10,59,1
5805,-102,47,62,399,27,15,60,1
5805,-102,38,61,400,26,13,59,1
2432,-101,111,81,379,4,11,56,0
5805,-102,36,60,401,28,15,58,1
2417,-102,90,80,381,9,14,59,0
5805,-102,31,59,401,28,16,57,1
5805,-102,40,60,401,27,15,59,1
2417,-102,34,81,380,5,12,54,0
2452,-101,75,79,381,12,4,59,0
2432,-101,116,81,379,4,12,56,0
2437,-101,32,81,379,3,15,55,0
5200,-102,54,76,385,10,9,60,1
2462,-102,24,74,386,3,11,49,0
2462,-102,29,81,380,6,13,57,0
2422,-101,33,81,379,4,9,55,0
5805,-102,42,61,400,27,14,59,1
5805,-102,40,60,400,28,14,58,1
5805,-102,42,81,380,12,9,58,1
5805,-102,34,60,401,28,13,58,1
5805,-102,34,61,400,27,14,59,1
2457,-102,60,81,380,6,13,56,0
5745,-102,31,81,380,9,6,57,1
2462,-102,82,71,390,11,0,49,0
2412,-109,54,74,394,11,8,49,0
5805,-102,45,62,399,26,15,60,1
5805,-102,37,80,381,13,9,58,1
5805,-102,46,62,399,27,13,60,1
5805,-102,50,62,398,25,14,59,1
2457,-102,40,81,380,4,14,56,0
5785,-102,36,69,391,16,2,53,1
2417,-103,84,81,381,5,5,54,0
2432,-102,47,81,380,5,12,55,0
2422,-101,56,77,382,11,9,55,0
5805,-102,41,60,400,28,14,58,1
5805,-102,33,60,400,28,16,58,1
5805,-102,36,61,400,27,14,59,1
5805,-102,37,60,401,28,16,58,1
5805,-102,47,61,400,27,15,60,1
2437,-101,51,73,386,13,16,57,0
2462,-101,99,81,379,6,14,56,0
2412,-107,35,81,385,8,14,53,0
2412,-107,20,81,385,8,7,54,0
2442,-101,87,81,379,6,16,57,0
2442,-101,101,81,379,4,12,56,0
5180,-102,43,75,385,12,8,58,1
2442,-102,37,81,380,5,12,55,0
2452,-101,97,81,379,3,13,56,0
2442,-101,35,81,379,5,11,55,0
2457,-101,94,69,390,3,12,48,0
5805,-102,44,61,400,26,14,58,1
2412,-108,82,81,386,9,11,56,0
5805,-102,50,61,399,26,15,59,1
5805,-102,29,59,401,29,14,57,1
5805,-102,43,61,399,27,13,59,1
5745,-102,32,82,379,10,8,59,1
5200,-102,40,76,384,12,9,60,1
5805,-102,43,61,400,26,14,59,1
2417,-102,71,75,385,11,6,55,0
5805,-102,38,60,400,27,14,58,1
2417,-102,94,80,380,10,16,59,0
5745,-102,41,82,379,12,7,58,1
5805,-102,41,62,399,26,12,59,1
2427,-102,91,81,380,9,14,57,0
5805,-102,33,60,400,28,16,59,1
2427,-102,34,74,386,6,13,50,0
2422,-102,36,81,380,5,13,55,0
2412,-109,42,74,394,17,15,54,0
2447,-101,51,74,386,6,13,49,0
5805,-102,32,81,380,10,10,59,1
2432,-102,103,78,382,13,15,56,0
2432,-102,67,68,392,18,12,56,0
5805,-102,41,60,400,28,15,58,1
2462,-101,116,81,379,5,13,57,0
2442,-101,101,81,379,7,11,59,0
5805,-102,32,60,400,27,15,58,1
2417,-102,122,78,382,12,14,54,0
2442,-101,104,74,385,4,13,51,0
2427,-102,70,78,382,6,4,56,0
2417,-101,23,81,379,4,10,54,0
5805,-102,35,60,401,27,14,58,1
5805,-102,29,59,401,28,12,57,1
5805,-102,37,61,400,26,15,59,1
2442,-101,45,81,379,4,13,55,0
5805,-102,54,62,399,25,14,60,1
5805,-102,31,61,400,27,17,59,1
5805,-102,26,79,382,11,8,56,1
5805,-102,38,61,400,27,15,59,1
2422,-101,55,78,381,8,10,57,0
5805,-102,36,60,401,28,15,58,1
5745,-102,46,80,380,10,10,58,1
5805,-102,37,60,400,27,15,58,1
2432,-102,45,81,380,6,12,55,0
2442,-101,110,74,385,5,13,51,0
5805,-102,30,78,382,12,8,57,1
2442,-102,32,81,380,5,11,54,0
2457,-101,90,69,391,4,13,46,0
5805,-102,26,59,401,28,14,56,1
2437,-102,75,81,380,5,13,55,0
5805,-102,48,61,400,27,16,59,1
2452,-101,94,74,385,10,8,57,0
2442,-102,56,77,383,8,11,53,0
5805,-102,32,60,400,27,16,58,1
5805,-102,38,82,378,11,9,59,1
2432,-101,41,74,386,7,13,50,0
2427,-102,79,77,384,11,16,56,0
2422,-102,103,69,391,18,15,53,0
2437,-101,103,81,379,5,12,56,0
5805,-102,39,61,400,26,16,59,1
5805,-102,30,79,381,10,7,55,1
5805,-102,44,61,400,26,16,59,1
2417,-102,69,81,380,15,16,57,0
2437,-101,93,80,380,8,14,56,0
2442,-101,37,74,386,4,13,48,0
2462,-102,39,74,386,4,13,49,0
2457,-102,44,81,380,5,13,56,0
2442,-101,37,81,379,4,12,56,0
5805,-102,44,63,397,25,14,61,1
5805,-102,40,62,398,26,13,60,1
2452,-101,44,81,379,4,11,54,0
5805,-102,53,61,399,26,15,60,1
2462,-102,105,81,380,5,12,56,0
5765,-102,50,76,384,13,10,57,1
5805,-102,43,62,398,25,14,59,1
5805,-102,42,82,379,10,7,59,1
2452,-101,100,74,386,5,14,50,0
2427,-102,49,81,380,7,12,56,0
2432,-101,84,76,384,12,11,57,0
5805,-102,40,78,383,11,10,58,1
2462,-102,60,81,380,6,13,57,0
5805,-102,43,62,399,27,14,60,1
5805,-102,48,61,400,26,13,59,1
5805,-102,37,80,381,11,8,57,1
2432,-102,87,74,386,3,14,50,0
5805,-102,36,81,379,10,10,58,1
2442,-101,99,74,385,5,14,51,0
2412,-108,96,81,386,13,14,58,0
5805,-102,44,61,400,27,14,59,1
2422,-102,53,74,386,4,15,49,0
2437,-101,42,81,379,4,13,54,0
5805,-102,46,63,398,24,15,61,1
2457,-102,62,81,380,6,13,56,0
5805,-102,27,58,402,29,15,57,1
2462,-102,98,81,380,3,14,56,0
5805,-102,38,60,401,27,14,58,1
5805,-102,32,59,401,29,16,57,1
5765,-102,60,79,381,13,10,59,1
5805,-102,42,61,399,25,14,59,1
2427,-102,39,81,380,4,11,54,0
5805,-102,34,60,401,28,15,57,1
2447,-101,82,81,379,4,14,56,0
2442,-102,98,74,386,10,18,52,0
5805,-102,36,60,400,25,15,58,1
2447,-101,70,74,386,9,11,52,0
5200,-102,46,75,386,13,7,57,1
2457,-102,37,81,380,5,12,55,0
2457,-101,78,81,379,5,11,57,0
2432,-102,94,81,380,4,9,54,0
5805,-102,39,60,401,27,16,57,1
5805,-102,42,60,401,28,15,58,1
2457,-102,40,81,380,6,13,57,0
2457,-102,52,74,386,4,13,51,0
5805,-102,46,60,400,27,15,58,1
5805,-102,52,61,400,27,15,58,1
5805,-102,33,59,401,27,13,57,1
2422,-102,58,81,380,4,4,55,0
2447,-101,30,81,379,5,13,55,0
2452,-102,98,71,389,9,59,46,0
5805,-102,42,61,400,27,14,59,1
5805,-102,38,59,401,28,16,57,1
2452,-101,34,74,386,4,12,48,0
2437,-101,79,81,379,5,7,54,0
2422,-101,102,74,385,13,16,52,0
2412,-107,48,74,392,9,11,49,0
2452,-102,95,80,380,8,15,57,0
2442,-102,46,74,386,4,14,48,0
2447,-101,69,79,381,10,13,55,0
5805,-102,30,61,399,26,15,59,1
2452,-101,42,74,385,5,10,50,0
5805,-102,34,61,400,27,15,59,1
2412,-107,44,81,385,12,17,58,0
5805,-102,41,61,400,27,15,59,1
5805,-102,37,60,401,28,14,58,1
5805,-102,55,61,400,27,14,58,1
5805,-102,33,61,400,27,16,59,1
5805,-102,42,61,400,27,14,59,1
5805,-102,40,61,400,27,13,59,1
2427,-102,88,81,380,7,6,57,0
5745,-102,31,78,382,10,8,57,1
2437,-101,40,74,385,7,14,51,0
2427,-102,43,74,387,4,11,49,0
2422,-101,121,81,379,5,12,62,0
5805,-102,38,60,400,27,15,58,1
5805,-102,52,80,381,11,8,59,1
5805,-102,36,61,400,27,13,59,1
5200,-102,31,74,386,12,6,57,1
2437,-101,59,77,382,7,6,54,0
2452,-102,36,81,380,6,10,57,0
5805,-102,40,60,401,27,15,57,1
5805,-102,33,79,381,9,9,58,1
2462,-102,101,69,392,6,10,47,0
5805,-102,45,60,400,28,12,58,1
2417,-102,42,81,380,4,6,54,0
5805,-102,46,60,401,28,16,58,1
2462,-102,58,81,380,6,17,57,0
5805,-102,37,60,400,27,17,59,1
2442,-101,50,81,379,5,12,55,0
2442,-102,98,74,387,5,14,52,0
5765,-102,53,78,382,13,9,57,1
5805,-102,40,62,399,27,15,59,1
5805,-102,32,60,401,28,15,58,1
2447,-101,56,74,386,5,12,50,0
2447,-101,37,81,379,3,12,54,0
5805,-102,37,81,380,11,9,58,1
2432,-101,37,81,379,4,15,54,0
5805,-102,35,60,401,29,14,58,1
5805,-102,33,59,401,28,13,57,1
5805,-102,33,61,400,28,13,59,1
5805,-102,38,61,400,27,15,58,1
5805,-102,34,81,379,10,9,60,1
5805,-102,40,59,401,28,14,56,1
5805,-102,33,60,401,27,13,58,1
2432,-102,31,81,380,5,12,54,0
2462,-102,33,74,387,5,12,48,0
2457,-102,40,81,380,5,12,55,0
5785,-102,53,80,381,11,10,60,1
5805,-102,31,60,400,26,15,58,1
2462,-102,37,81,380,5,9,55,0
2427,-102,31,81,380,4,12,55,0
5805,-102,36,61,400,24,17,59,1
2417,-103,90,81,381,6,14,56,0
5765,-102,31,75,386,14,9,55,1
5805,-102,37,60,401,28,13,57,1
5805,-102,35,61,400,27,13,59,1
2432,-101,112,81,379,9,12,58,0
2412,-108,64,74,393,17,13,52,0
2442,-102,102,74,386,9,14,51,0
5805,-102,60,61,399,26,14,59,1
5805,-102,35,60,400,27,14,59,1
5805,-102,37,62,399,26,17,59,1
2452,-102,26,81,380,5,11,54,0
5805,-102,42,60,401,29,16,59,1
5805,-102,24,77,383,11,9,56,1
5805,-102,34,60,401,27,16,58,1
2412,-108,86,81,386,8,13,55,0
5805,-102,24,80,380,11,9,56,1
5805,-102,33,60,401,28,14,58,1
2432,-102,78,81,380,4,9,55,0
5805,-102,32,59,402,29,13,57,1
2457,-101,36,71,389,15,14,54,0
5805,-102,36,59,401,27,13,57,1
5745,-102,27,81,379,10,8,57,1
5805,-102,60,62,399,25,15,60,1
5805,-102,43,61,400,28,14,59,1
2432,-102,55,81,380,5,13,55,0
2462,-102,100,74,386,4,12,51,0
5805,-102,35,61,399,26,15,59,1
2442,-101,116,74,386,6,11,53,0
5805,-102,41,61,400,24,15,59,1
2437,-101,44,81,379,5,9,54,0
2447,-101,106,74,386,3,8,51,0
5765,-102,65,78,383,13,11,59,1
5805,-102,35,59,402,29,15,57,1
2422,-101,36,74,386,6,13,49,0
2462,-102,105,74,387,4,12,51,0
5805,-102,36,60,400,27,15,57,1
2437,-102,38,75,385,13,16,56,0
5805,-102,37,61,400,26,15,59,1
2412,-107,49,70,396,22,17,58,0
2442,-102,113,74,387,4,15,51,0
2447,-101,117,70,389,17,13,55,0
5785,-102,70,72,388,13,1,55,1
5805,-102,32,60,400,27,13,57,1
5180,-102,29,74,386,11,8,58,1
5805,-102,31,59,401,27,15,57,1
2442,-101,111,74,385,6,12,50,0
5805,-102,56,61,399,25,12,58,1
5805,-102,31,79,381,11,10,59,1
2422,-101,91,80,379,5,15,55,0
5805,-102,36,81,380,9,9,57,1
2457,-101,79,79,380,8,16,56,0
2432,-102,57,81,380,4,14,56,0
2452,-101,72,81,379,6,9,56,0
2452,-102,77,81,380,5,12,55,0
2412,-108,83,81,386,7,6,55,0
2457,-101,90,74,386,5,13,51,0
2422,-101,39,74,385,4,13,49,0
5805,-102,28,59,401,27,16,57,1
2412,-108,88,81,386,8,10,54,0
2417,-103,91,79,383,9,11,58,0
2432,-101,71,81,379,4,6,57,0
2447,-101,96,74,386,4,12,50,0
2447,-101,110,75,384,11,9,56,0
2417,-102,22,81,380,5,12,53,0
5240,-102,37,74,387,13,8,55,1
2422,-102,52,81,380,5,5,55,0
2437,-101,100,69,390,6,12,48,0
2442,-102,108,74,387,4,14,51,0
2427,-102,38,81,380,6,10,56,0
2422,-101,67,78,382,10,8,58,0
5805,-102,30,78,382,11,8,56,1
2462,-102,47,81,380,4,14,56,0
5805,-102,44,59,402,29,14,58,1
5805,-102,43,61,400,28,14,59,1
2447,-101,44,69,390,7,8,48,0
2427,-102,34,74,386,6,11,49,0
5805,-102,35,61,400,26,14,59,1
5805,-102,36,61,400,28,16,59,1
2422,-102,96,81,380,11,12,57,0
2432,-102,29,80,380,9,13,55,0
5180,-102,34,75,385,12,6,58,1
2432,-102,100,74,386,4,13,50,0
2462,-102,53,81,380,6,15,56,0
2432,-102,37,79,381,9,16,58,0
2452,-101,58,74,385,5,12,50,0
2422,-102,110,81,380,5,16,57,0
5805,-102,32,59,402,30,15,57,1
5805,-102,40,79,382,10,7,58,1
5805,-102,46,62,399,26,16,60,1
2417,-101,52,81,379,9,14,57,0
2442,-101,101,74,386,5,14,52,0
2452,-101,92,81,379,6,14,56,0
5805,-102,42,63,397,25,15,61,1
2432,-102,58,78,382,15,15,54,0
2437,-102,42,74,387,4,13,51,0
2412,-108,40,74,393,10,15,50,0
2452,-101,93,76,383,10,12,54,0
5805,-102,35,60,400,27,15,58,1
5805,-102,37,60,400,27,15,58,1
2442,-101,47,74,386,5,12,49,0
2437,-101,23,81,379,4,11,54,0
2427,-102,27,81,380,5,10,54,0
2447,-101,52,81,379,4,11,54,0
2412,-109,39,69,399,14,15,49,0
2462,-101,98,81,379,5,12,55,0
2422,-101,44,74,386,6,11,48,0
5805,-102,35,62,399,26,15,60,1
2447,-101,96,74,386,5,15,51,0
5785,-102,53,71,390,15,3,56,1
2422,-102,112,74,387,6,14,52,0
2437,-101,105,74,386,6,2,51,0
5805,-102,42,61,400,26,15,59,1
2457,-102,49,81,380,6,13,56,0
5805,-102,40,60,400,25,14,58,1
5785,-102,44,69,391,15,1,53,1
5805,-102,32,60,401,29,14,58,1
5805,-102,48,62,398,25,15,60,1
2427,-102,49,81,380,5,3,56,0
2412,-107,46,81,385,13,15,58,0
5805,-102,38,59,401,28,15,57,1
2457,-101,111,81,379,4,13,55,0
5200,-102,34,72,389,13,9,57,1
5805,-102,61,61,399,26,15,59,1
2457,-102,52,81,380,5,4,54,0
2427,-101,90,81,379,5,12,55,0
2417,-102,102,78,383,10,14,57,0
5805,-102,37,61,400,27,15,59,1
5805,-102,45,61,400,27,13,59,1
5785,-102,40,70,390,17,1,52,1
5805,-102,33,59,401,28,14,57,1
5240,-102,40,75,386,13,9,57,1
2452,-101,51,81,379,6,11,56,0
5805,-102,40,60,401,28,16,58,1
2422,-102,44,81,380,4,5,54,0
5805,-102,34,61,400,27,15,58,1
2442,-101,53,81,379,5,14,56,0
5805,-102,39,80,380,11,9,59,1
5805,-102,35,59,401,29,16,58,1
5200,-102,41,76,385,11,9,59,1
2452,-101,94,74,386,16,7,57,0
5765,-102,35,76,384,15,10,57,1
